enrollee_id,city_development_index,gender,relevent_experience,education_level,major_discipline,experience,last_new_job,training_hours,target
28522,0.887,Male,Has relevent experience,Graduate,STEM,7,4,20,0
12475,0.624,Male,Has relevent experience,Graduate,STEM,8,never,24,0
17315,0.698,Male,Has relevent experience,Graduate,STEM,9,1,282,0
15448,0.897,Male,Has relevent experience,Masters,STEM,11,1,166,0
19743,0.804,Male,Has relevent experience,Masters,STEM,6,1,41,0
17553,0.92,Male,Has relevent experience,Graduate,STEM,15,2,102,0
13785,0.884,Male,Has relevent experience,Masters,STEM,11,1,72,0
14327,0.579,Male,Has relevent experience,Graduate,STEM,1,1,23,0
5946,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,13,1,70,0
5168,0.895,Male,Has relevent experience,Graduate,STEM,15,1,14,0
2888,0.91,Male,Has relevent experience,Graduate,STEM,2,never,80,0
14377,0.92,Male,Has relevent experience,Graduate,STEM,5,4,18,0
15722,0.91,Male,Has relevent experience,Masters,STEM,>20,2,178,0
24799,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,278,0
16894,0.92,Male,Has relevent experience,Masters,STEM,14,1,31,0
4798,0.92,Female,No relevent experience,Graduate,Arts,1,1,29,0
32552,0.92,Male,Has relevent experience,Graduate,STEM,4,3,138,0
15819,0.754,Male,Has relevent experience,Graduate,STEM,>20,3,222,0
31263,0.9259999999999999,Male,No relevent experience,Masters,STEM,8,2,69,0
7766,0.884,Female,Has relevent experience,Graduate,STEM,9,2,54,0
31538,0.9259999999999999,Female,Has relevent experience,Masters,STEM,16,4,19,0
21816,0.884,Male,Has relevent experience,Graduate,STEM,8,3,52,0
3910,0.92,Male,Has relevent experience,Graduate,Other,4,1,29,0
11528,0.91,Male,Has relevent experience,Graduate,No Major,18,>4,104,0
25877,0.855,Female,No relevent experience,Masters,Humanities,2,never,111,0
3477,0.92,Male,Has relevent experience,Graduate,Business Degree,>20,>4,36,0
29540,0.91,Male,Has relevent experience,Graduate,STEM,9,1,98,0
7469,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,5,never,5,0
3952,0.897,Male,Has relevent experience,Phd,STEM,>20,never,29,0
8580,0.92,Female,Has relevent experience,Graduate,STEM,14,1,23,0
10866,0.91,Male,Has relevent experience,Graduate,STEM,>20,3,24,0
26266,0.866,Male,Has relevent experience,Graduate,STEM,>20,1,55,0
996,0.855,Female,Has relevent experience,Graduate,STEM,11,>4,52,0
11368,0.92,Male,Has relevent experience,Graduate,STEM,13,2,82,0
2612,0.924,Male,Has relevent experience,Graduate,STEM,15,>4,77,0
23974,0.92,Male,Has relevent experience,Graduate,STEM,6,2,51,0
27981,0.92,Male,Has relevent experience,Graduate,STEM,14,>4,15,0
31356,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,4,0
16077,0.92,Male,Has relevent experience,Graduate,STEM,9,1,57,0
32251,0.855,Male,No relevent experience,Phd,STEM,>20,>4,99,0
9964,0.92,Male,No relevent experience,Graduate,STEM,>20,1,7,0
3152,0.743,Male,No relevent experience,Graduate,STEM,5,1,304,0
26876,0.8959999999999999,Male,Has relevent experience,Graduate,STEM,10,4,72,0
28234,0.9259999999999999,Female,Has relevent experience,Masters,STEM,>20,>4,27,0
31712,0.92,Male,Has relevent experience,Graduate,No Major,11,3,114,0
14558,0.624,Female,Has relevent experience,Masters,STEM,10,1,164,0
31741,0.9390000000000001,Male,Has relevent experience,Masters,STEM,10,2,42,0
27739,0.92,Male,No relevent experience,Graduate,STEM,9,1,73,0
10535,0.897,Male,Has relevent experience,Masters,STEM,5,1,27,0
6664,0.884,Male,Has relevent experience,Graduate,STEM,5,4,80,0
32591,0.91,Male,Has relevent experience,Masters,STEM,13,1,23,0
27123,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,14,0
6453,0.762,Male,Has relevent experience,Graduate,STEM,4,2,68,0
1688,0.624,Male,No relevent experience,Masters,STEM,9,never,53,0
4232,0.897,Male,Has relevent experience,Phd,STEM,>20,>4,90,0
1105,0.92,Female,Has relevent experience,Graduate,STEM,>20,>4,34,0
12827,0.897,Male,No relevent experience,Graduate,STEM,7,2,53,0
22043,0.897,Female,Has relevent experience,Masters,STEM,7,1,48,0
6445,0.9390000000000001,Female,Has relevent experience,Graduate,STEM,9,>4,148,0
12415,0.897,Male,Has relevent experience,Masters,STEM,16,>4,15,0
29730,0.691,Male,Has relevent experience,Masters,STEM,12,3,35,0
8663,0.7759999999999999,Male,Has relevent experience,Graduate,STEM,10,>4,13,0
19982,0.91,Male,Has relevent experience,Graduate,STEM,>20,>4,76,0
7405,0.893,Male,No relevent experience,Graduate,STEM,5,1,23,0
21869,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,11,4,21,0
25361,0.794,Female,Has relevent experience,Masters,STEM,14,4,92,0
31200,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,10,2,36,0
23146,0.92,Male,Has relevent experience,Masters,STEM,18,1,45,0
32089,0.91,Male,Has relevent experience,Graduate,STEM,19,2,20,0
13316,0.55,Female,Has relevent experience,Masters,STEM,15,2,55,0
11044,0.9229999999999999,Male,Has relevent experience,Masters,STEM,5,3,66,0
7227,0.899,Male,Has relevent experience,Graduate,Other,>20,3,49,0
32997,0.897,Male,No relevent experience,Graduate,STEM,3,never,54,0
19656,0.843,Male,Has relevent experience,Graduate,STEM,16,1,220,0
9190,0.624,Male,No relevent experience,Graduate,STEM,3,never,108,0
5706,0.624,Male,Has relevent experience,Graduate,STEM,9,1,196,0
6145,0.92,Male,Has relevent experience,Graduate,STEM,7,2,256,0
3497,0.9129999999999999,Male,No relevent experience,Graduate,STEM,>20,>4,23,0
13054,0.9209999999999999,Female,Has relevent experience,Graduate,STEM,5,1,308,0
16453,0.9259999999999999,Male,No relevent experience,Masters,Business Degree,1,1,96,0
15157,0.9129999999999999,Male,Has relevent experience,Graduate,STEM,7,1,10,0
9626,0.92,Female,Has relevent experience,Graduate,Humanities,2,1,63,0
6307,0.9259999999999999,Male,Has relevent experience,Masters,STEM,12,never,14,0
18855,0.91,Male,Has relevent experience,Phd,STEM,>20,>4,63,0
15091,0.762,Male,Has relevent experience,Graduate,STEM,6,1,28,0
31195,0.91,Male,No relevent experience,Graduate,STEM,2,1,13,0
27917,0.92,Male,Has relevent experience,Graduate,STEM,>20,never,39,0
8414,0.92,Female,Has relevent experience,Masters,STEM,11,2,24,0
10228,0.92,Female,Has relevent experience,Masters,Other,12,1,28,0
10482,0.855,Male,Has relevent experience,Masters,STEM,13,1,40,0
20519,0.802,Male,Has relevent experience,Graduate,STEM,13,3,42,0
26634,0.804,Male,Has relevent experience,Masters,STEM,16,1,254,0
15449,0.763,Male,Has relevent experience,Masters,STEM,4,1,110,0
15409,0.55,Female,Has relevent experience,Masters,STEM,4,1,56,0
25211,0.897,Male,Has relevent experience,Graduate,STEM,6,2,70,0
31905,0.92,Female,No relevent experience,Graduate,STEM,6,1,57,0
16344,0.9259999999999999,Male,No relevent experience,Phd,STEM,>20,4,43,0
21376,0.624,Male,No relevent experience,Graduate,STEM,4,1,42,0
10150,0.92,Male,Has relevent experience,Graduate,STEM,8,2,166,0
10604,0.624,Male,Has relevent experience,Graduate,STEM,3,1,20,0
4376,0.624,Male,No relevent experience,Masters,STEM,4,never,166,0
32168,0.92,Male,Has relevent experience,Graduate,STEM,5,1,42,0
10220,0.6659999999999999,Male,Has relevent experience,Graduate,STEM,>20,>4,270,0
27318,0.767,Male,Has relevent experience,Graduate,STEM,7,1,57,0
26968,0.92,Other,Has relevent experience,Graduate,STEM,10,1,306,0
17031,0.91,Male,Has relevent experience,Graduate,STEM,3,1,43,0
20038,0.743,Male,Has relevent experience,Masters,STEM,>20,>4,11,0
27677,0.91,Male,Has relevent experience,Graduate,STEM,>20,>4,62,0
30668,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,7,1,106,0
3415,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,48,0
21886,0.9259999999999999,Male,Has relevent experience,Graduate,Business Degree,>20,2,48,0
23798,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,3,1,106,0
4892,0.624,Male,Has relevent experience,Graduate,STEM,8,never,174,0
7702,0.92,Male,Has relevent experience,Graduate,STEM,4,1,21,0
1856,0.92,Male,Has relevent experience,Graduate,STEM,5,1,66,0
31902,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,105,0
14114,0.767,Male,Has relevent experience,Graduate,STEM,3,2,114,0
28443,0.624,Male,Has relevent experience,Masters,STEM,9,2,43,0
19246,0.92,Male,Has relevent experience,Graduate,STEM,>20,never,192,0
19615,0.9259999999999999,Male,Has relevent experience,Masters,STEM,5,1,53,0
2402,0.624,Male,Has relevent experience,Masters,STEM,8,1,156,0
16803,0.9259999999999999,Male,No relevent experience,Phd,STEM,4,1,54,0
5273,0.897,Male,Has relevent experience,Masters,STEM,1,1,76,0
32343,0.743,Male,Has relevent experience,Masters,STEM,>20,>4,83,0
1321,0.92,Male,Has relevent experience,Graduate,STEM,5,1,20,0
20229,0.743,Male,Has relevent experience,Masters,STEM,17,>4,72,0
32893,0.682,Female,Has relevent experience,Graduate,STEM,7,4,160,0
18294,0.762,Male,No relevent experience,Graduate,STEM,2,2,192,0
6707,0.91,Female,Has relevent experience,Graduate,STEM,12,>4,216,0
5094,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,53,0
1092,0.855,Male,Has relevent experience,Graduate,STEM,>20,1,322,0
5532,0.91,Male,Has relevent experience,Graduate,STEM,11,>4,46,0
14546,0.884,Male,Has relevent experience,Masters,STEM,6,1,70,0
29385,0.762,Male,Has relevent experience,Graduate,STEM,8,1,16,0
5615,0.682,Male,No relevent experience,Graduate,STEM,3,1,11,0
14824,0.804,Male,Has relevent experience,Graduate,STEM,14,1,29,0
14983,0.91,Male,Has relevent experience,Masters,STEM,>20,1,23,0
4872,0.579,Male,Has relevent experience,Masters,Humanities,>20,>4,17,0
31273,0.92,Male,Has relevent experience,Graduate,STEM,15,2,36,0
18507,0.91,Male,Has relevent experience,Graduate,STEM,18,2,102,0
8346,0.727,Female,No relevent experience,Masters,Business Degree,2,1,87,0
27144,0.7759999999999999,Male,Has relevent experience,Graduate,STEM,>20,1,58,0
7536,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,>20,never,20,0
32062,0.92,Male,Has relevent experience,Graduate,STEM,18,1,34,0
23467,0.92,Male,Has relevent experience,Graduate,STEM,7,1,50,0
26324,0.91,Male,Has relevent experience,Graduate,STEM,>20,2,2,0
32803,0.91,Male,Has relevent experience,Graduate,STEM,10,>4,17,0
4107,0.92,Male,Has relevent experience,Graduate,STEM,6,2,25,0
25153,0.624,Male,No relevent experience,Graduate,STEM,<1,1,256,0
15416,0.893,Male,No relevent experience,Masters,Business Degree,11,1,90,0
12119,0.7659999999999999,Male,Has relevent experience,Graduate,STEM,7,>4,14,0
19781,0.855,Male,Has relevent experience,Graduate,STEM,9,1,13,0
22736,0.899,Male,No relevent experience,Graduate,STEM,16,>4,13,0
22282,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,45,0
26342,0.92,Male,Has relevent experience,Masters,STEM,>20,1,30,0
6459,0.682,Female,Has relevent experience,Graduate,STEM,6,1,71,0
20762,0.55,Female,Has relevent experience,Graduate,STEM,4,1,2,0
16320,0.624,Male,No relevent experience,Graduate,STEM,6,1,99,0
8718,0.92,Male,Has relevent experience,Masters,STEM,15,2,53,0
32984,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,11,1,300,0
8123,0.925,Male,Has relevent experience,Graduate,STEM,4,1,47,0
25378,0.897,Male,Has relevent experience,Graduate,Other,>20,never,99,0
31910,0.92,Male,Has relevent experience,Graduate,Humanities,18,>4,20,0
32651,0.743,Male,Has relevent experience,Graduate,STEM,7,1,15,0
25190,0.9259999999999999,Male,No relevent experience,Graduate,STEM,12,1,24,0
22535,0.9259999999999999,Male,Has relevent experience,Masters,STEM,>20,>4,37,0
312,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,25,0
20684,0.9259999999999999,Male,No relevent experience,Masters,STEM,3,2,134,0
15650,0.698,Male,Has relevent experience,Graduate,STEM,5,1,24,0
23212,0.647,Male,No relevent experience,Graduate,No Major,2,1,18,0
16201,0.92,Male,No relevent experience,Graduate,STEM,10,4,30,0
15994,0.794,Male,Has relevent experience,Masters,STEM,17,>4,10,0
5465,0.91,Female,No relevent experience,Graduate,Humanities,<1,1,59,0
8393,0.9490000000000001,Male,Has relevent experience,Masters,STEM,>20,1,39,0
8649,0.92,Female,No relevent experience,Masters,STEM,5,2,22,0
25985,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,308,0
8348,0.925,Male,Has relevent experience,Masters,STEM,9,>4,272,0
30446,0.91,Male,Has relevent experience,Masters,Business Degree,>20,1,53,0
1059,0.91,Male,Has relevent experience,Masters,STEM,>20,3,226,0
23217,0.92,Male,Has relevent experience,Graduate,Humanities,11,>4,34,0
13118,0.878,Male,Has relevent experience,Phd,Other,>20,1,8,0
18461,0.92,Male,Has relevent experience,Graduate,STEM,5,1,38,0
10815,0.624,Male,Has relevent experience,Graduate,STEM,2,1,51,0
16769,0.91,Male,Has relevent experience,Graduate,STEM,>20,1,67,0
19741,0.9129999999999999,Male,No relevent experience,Graduate,STEM,3,3,75,0
13840,0.92,Male,No relevent experience,Graduate,STEM,6,1,166,0
8460,0.92,Male,Has relevent experience,Graduate,STEM,17,1,74,0
27074,0.624,Male,Has relevent experience,Graduate,STEM,4,2,33,0
3490,0.555,Male,Has relevent experience,Graduate,STEM,5,2,70,0
3454,0.92,Male,Has relevent experience,Graduate,STEM,5,3,196,0
18034,0.91,Male,Has relevent experience,Graduate,STEM,9,1,58,0
9998,0.92,Male,Has relevent experience,Masters,STEM,5,4,128,0
2876,0.91,Male,Has relevent experience,Graduate,STEM,>20,1,29,0
15462,0.91,Male,Has relevent experience,Graduate,STEM,1,1,84,0
14700,0.624,Male,Has relevent experience,Masters,STEM,10,1,112,0
18068,0.9259999999999999,Male,Has relevent experience,Phd,Humanities,>20,1,11,0
25952,0.915,Male,Has relevent experience,Graduate,STEM,>20,2,23,0
7208,0.624,Male,Has relevent experience,Graduate,STEM,5,2,188,0
30151,0.738,Male,Has relevent experience,Graduate,STEM,17,1,94,0
31926,0.92,Male,Has relevent experience,Graduate,STEM,15,1,66,0
18965,0.91,Male,Has relevent experience,Masters,STEM,3,1,59,0
18758,0.624,Male,Has relevent experience,Graduate,STEM,16,1,131,0
29749,0.92,Male,Has relevent experience,Graduate,STEM,4,4,62,0
3513,0.9229999999999999,Male,Has relevent experience,Masters,STEM,>20,1,14,0
257,0.804,Male,Has relevent experience,Masters,STEM,19,1,9,0
6581,0.884,Male,Has relevent experience,Graduate,STEM,15,1,105,0
26250,0.92,Male,Has relevent experience,Graduate,STEM,5,1,106,0
9408,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,40,0
11288,0.92,Male,Has relevent experience,Graduate,STEM,13,1,20,0
28170,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,11,1,27,0
8623,0.92,Male,Has relevent experience,Graduate,STEM,>20,4,8,0
25279,0.878,Female,Has relevent experience,Masters,STEM,10,1,116,0
20720,0.855,Male,Has relevent experience,Masters,STEM,13,2,28,0
7806,0.624,Male,Has relevent experience,Graduate,STEM,9,>4,23,0
20955,0.898,Male,No relevent experience,Graduate,STEM,3,1,8,0
27522,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,11,0
827,0.925,Male,No relevent experience,Phd,STEM,13,>4,128,0
7778,0.924,Male,Has relevent experience,Graduate,Business Degree,>20,1,43,0
24125,0.725,Male,Has relevent experience,Masters,STEM,6,1,74,0
21689,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,15,>4,51,0
11885,0.9129999999999999,Male,Has relevent experience,Graduate,STEM,>20,>4,59,0
31507,0.754,Male,Has relevent experience,Graduate,STEM,10,2,32,0
4781,0.855,Female,No relevent experience,Graduate,STEM,5,1,100,0
26587,0.92,Male,Has relevent experience,Graduate,STEM,8,4,79,0
17184,0.624,Male,Has relevent experience,Graduate,STEM,4,1,112,0
566,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,27,0
13934,0.804,Male,Has relevent experience,Graduate,STEM,11,1,46,0
10355,0.92,Male,Has relevent experience,Graduate,STEM,15,1,15,0
18596,0.9129999999999999,Male,No relevent experience,Masters,STEM,2,1,34,0
32692,0.91,Male,Has relevent experience,Graduate,STEM,1,1,96,0
13960,0.91,Male,Has relevent experience,Graduate,Business Degree,4,1,59,0
11722,0.897,Male,No relevent experience,Masters,STEM,>20,1,10,0
28984,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,8,1,31,0
12932,0.836,Male,Has relevent experience,Graduate,STEM,>20,2,17,0
14309,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,20,0
22371,0.915,Male,Has relevent experience,Graduate,STEM,8,1,68,0
7540,0.92,Male,Has relevent experience,Graduate,STEM,3,1,196,0
7609,0.92,Male,Has relevent experience,Graduate,STEM,18,1,39,0
30829,0.915,Male,Has relevent experience,Graduate,STEM,>20,>4,23,0
24668,0.92,Male,Has relevent experience,Graduate,STEM,8,2,17,0
10693,0.55,Male,Has relevent experience,Graduate,STEM,2,1,42,0
29204,0.92,Male,Has relevent experience,Graduate,STEM,7,1,72,0
29135,0.92,Male,Has relevent experience,Graduate,STEM,16,>4,42,0
6161,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,30,0
12226,0.899,Male,Has relevent experience,Graduate,STEM,16,>4,99,0
30319,0.9129999999999999,Male,Has relevent experience,Masters,STEM,>20,2,38,0
13611,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,10,never,44,0
8366,0.92,Male,Has relevent experience,Masters,STEM,16,1,67,0
28662,0.924,Male,Has relevent experience,Masters,STEM,17,>4,25,0
19376,0.624,Male,Has relevent experience,Graduate,STEM,8,1,31,0
28101,0.92,Female,Has relevent experience,Masters,Humanities,3,1,2,0
30070,0.92,Male,Has relevent experience,Graduate,STEM,15,>4,44,0
11940,0.9390000000000001,Male,Has relevent experience,Phd,STEM,>20,>4,69,0
26332,0.91,Male,Has relevent experience,Masters,STEM,10,1,21,0
2211,0.83,Male,Has relevent experience,Graduate,Other,10,2,70,0
25002,0.897,Male,No relevent experience,Graduate,STEM,3,1,7,0
2330,0.897,Male,Has relevent experience,Masters,STEM,6,1,35,0
14977,0.895,Male,Has relevent experience,Graduate,STEM,15,2,43,0
31872,0.92,Male,Has relevent experience,Graduate,STEM,>20,4,94,0
2956,0.802,Male,Has relevent experience,Masters,STEM,6,2,85,0
28125,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,>4,42,0
24263,0.767,Male,Has relevent experience,Masters,STEM,10,>4,114,0
7199,0.698,Other,Has relevent experience,Graduate,STEM,5,3,42,0
11207,0.91,Female,Has relevent experience,Graduate,STEM,>20,>4,18,0
9676,0.925,Male,Has relevent experience,Graduate,STEM,>20,>4,85,0
29268,0.887,Male,No relevent experience,Graduate,STEM,4,never,22,0
17708,0.92,Male,Has relevent experience,Graduate,No Major,>20,1,61,0
16028,0.92,Male,No relevent experience,Graduate,STEM,4,1,222,0
9992,0.91,Male,Has relevent experience,Graduate,STEM,20,2,44,0
26435,0.624,Male,Has relevent experience,Graduate,STEM,4,never,32,0
15134,0.91,Male,Has relevent experience,Graduate,STEM,10,1,44,0
30687,0.9259999999999999,Male,Has relevent experience,Masters,STEM,16,3,160,0
651,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,1,72,0
15591,0.698,Male,No relevent experience,Graduate,STEM,<1,never,25,0
26422,0.9259999999999999,Male,Has relevent experience,Masters,STEM,9,1,4,0
31061,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,67,0
1788,0.92,Male,Has relevent experience,Masters,STEM,>20,2,7,0
28893,0.91,Male,Has relevent experience,Masters,Humanities,<1,1,140,0
8173,0.767,Male,No relevent experience,Graduate,STEM,1,1,54,0
14009,0.92,Male,Has relevent experience,Graduate,STEM,6,1,50,0
15353,0.92,Male,Has relevent experience,Graduate,STEM,14,2,64,0
32823,0.555,Female,Has relevent experience,Graduate,STEM,3,2,38,0
11779,0.884,Male,No relevent experience,Masters,STEM,11,>4,51,0
